,geom,geom_comment,molecule,n_pretrain_HF,energy_type,epoch,E,E_sigma,wandb_url,experiment,source,method,embedding,orbitals,reuse_from,n_pretrain_variational,n_shared_molecules,epoch_geom,n_moelcules_shared,batch_size,HF_pretraining_loss,n_compounds,model_size
3432,b74f6a57c30a3e480b3da1f843210ed7,C2H4_CC1.30A_20deg,C2H4,,,20480.0,-78.55749526607421,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3433,b74f6a57c30a3e480b3da1f843210ed7,C2H4_CC1.30A_20deg,C2H4,,,40960.0,-78.55581679927734,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3434,b74f6a57c30a3e480b3da1f843210ed7,C2H4_CC1.30A_20deg,C2H4,,,81920.0,-78.56564345943359,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3435,b74f6a57c30a3e480b3da1f843210ed7,C2H4_CC1.30A_20deg,C2H4,,,163840.0,-78.56494918453124,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3436,b74f6a57c30a3e480b3da1f843210ed7,C2H4_CC1.30A_20deg,C2H4,,,327680.0,-78.56407180416015,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3437,84b0dea9a5b8580c5ad7556234c44aa4,C2H4_CC1.30A_30deg,C2H4,,,1280.0,-78.50708335417968,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3438,84b0dea9a5b8580c5ad7556234c44aa4,C2H4_CC1.30A_30deg,C2H4,,,2560.0,-78.5263017990039,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3439,84b0dea9a5b8580c5ad7556234c44aa4,C2H4_CC1.30A_30deg,C2H4,,,5120.0,-78.53800529021484,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3440,84b0dea9a5b8580c5ad7556234c44aa4,C2H4_CC1.30A_30deg,C2H4,,,10240.0,-78.54006522673828,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3441,84b0dea9a5b8580c5ad7556234c44aa4,C2H4_CC1.30A_30deg,C2H4,,,20480.0,-78.54535239714843,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3442,84b0dea9a5b8580c5ad7556234c44aa4,C2H4_CC1.30A_30deg,C2H4,,,40960.0,-78.55307334441406,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3443,84b0dea9a5b8580c5ad7556234c44aa4,C2H4_CC1.30A_30deg,C2H4,,,81920.0,-78.55506461638672,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3444,84b0dea9a5b8580c5ad7556234c44aa4,C2H4_CC1.30A_30deg,C2H4,,,163840.0,-78.55536216277343,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3445,84b0dea9a5b8580c5ad7556234c44aa4,C2H4_CC1.30A_30deg,C2H4,,,327680.0,-78.55844443816406,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3446,d90bf56c430e7b00af9f7159cc088373,C2H4_CC1.30A_40deg,C2H4,,,1280.0,-78.50139326988281,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3447,d90bf56c430e7b00af9f7159cc088373,C2H4_CC1.30A_40deg,C2H4,,,2560.0,-78.515355061875,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3448,d90bf56c430e7b00af9f7159cc088373,C2H4_CC1.30A_40deg,C2H4,,,5120.0,-78.52522749839844,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3449,d90bf56c430e7b00af9f7159cc088373,C2H4_CC1.30A_40deg,C2H4,,,10240.0,-78.53099532066406,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3450,d90bf56c430e7b00af9f7159cc088373,C2H4_CC1.30A_40deg,C2H4,,,20480.0,-78.53612227378906,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3451,d90bf56c430e7b00af9f7159cc088373,C2H4_CC1.30A_40deg,C2H4,,,40960.0,-78.5364503377539,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3452,d90bf56c430e7b00af9f7159cc088373,C2H4_CC1.30A_40deg,C2H4,,,81920.0,-78.54160780845703,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3453,d90bf56c430e7b00af9f7159cc088373,C2H4_CC1.30A_40deg,C2H4,,,163840.0,-78.54081435142578,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3454,d90bf56c430e7b00af9f7159cc088373,C2H4_CC1.30A_40deg,C2H4,,,327680.0,-78.54395766197266,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3455,a08e544a9d4c501fdd0fd072cc74887e,C2H4_CC1.30A_50deg,C2H4,,,1280.0,-78.47282715207031,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3456,a08e544a9d4c501fdd0fd072cc74887e,C2H4_CC1.30A_50deg,C2H4,,,2560.0,-78.50077362423828,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3457,a08e544a9d4c501fdd0fd072cc74887e,C2H4_CC1.30A_50deg,C2H4,,,5120.0,-78.50603790646484,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3458,a08e544a9d4c501fdd0fd072cc74887e,C2H4_CC1.30A_50deg,C2H4,,,10240.0,-78.51068420773437,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3459,a08e544a9d4c501fdd0fd072cc74887e,C2H4_CC1.30A_50deg,C2H4,,,20480.0,-78.51558990841797,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3460,a08e544a9d4c501fdd0fd072cc74887e,C2H4_CC1.30A_50deg,C2H4,,,40960.0,-78.52071686154297,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3461,a08e544a9d4c501fdd0fd072cc74887e,C2H4_CC1.30A_50deg,C2H4,,,81920.0,-78.52424927121093,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3462,a08e544a9d4c501fdd0fd072cc74887e,C2H4_CC1.30A_50deg,C2H4,,,163840.0,-78.52347870236328,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3463,a08e544a9d4c501fdd0fd072cc74887e,C2H4_CC1.30A_50deg,C2H4,,,327680.0,-78.52666778927734,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3464,76bdef6a1423fb3014cb908ef6a0908f,C2H4_CC1.30A_60deg,C2H4,,,1280.0,-78.46210893746094,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3465,76bdef6a1423fb3014cb908ef6a0908f,C2H4_CC1.30A_60deg,C2H4,,,2560.0,-78.48196825142578,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3466,76bdef6a1423fb3014cb908ef6a0908f,C2H4_CC1.30A_60deg,C2H4,,,5120.0,-78.48820146675781,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3467,76bdef6a1423fb3014cb908ef6a0908f,C2H4_CC1.30A_60deg,C2H4,,,10240.0,-78.49408372994141,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3468,76bdef6a1423fb3014cb908ef6a0908f,C2H4_CC1.30A_60deg,C2H4,,,20480.0,-78.49763902779297,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3469,76bdef6a1423fb3014cb908ef6a0908f,C2H4_CC1.30A_60deg,C2H4,,,40960.0,-78.50197252388672,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3470,76bdef6a1423fb3014cb908ef6a0908f,C2H4_CC1.30A_60deg,C2H4,,,81920.0,-78.50259050484375,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3471,76bdef6a1423fb3014cb908ef6a0908f,C2H4_CC1.30A_60deg,C2H4,,,163840.0,-78.50368913765625,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3472,76bdef6a1423fb3014cb908ef6a0908f,C2H4_CC1.30A_60deg,C2H4,,,327680.0,-78.5062144672461,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3473,488f4bc14b1fdb0e935909eab7dfa107,C2H4_CC1.30A_70deg,C2H4,,,1280.0,-78.4329061134375,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3474,488f4bc14b1fdb0e935909eab7dfa107,C2H4_CC1.30A_70deg,C2H4,,,2560.0,-78.45899101333984,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3475,488f4bc14b1fdb0e935909eab7dfa107,C2H4_CC1.30A_70deg,C2H4,,,5120.0,-78.4648656471289,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3476,488f4bc14b1fdb0e935909eab7dfa107,C2H4_CC1.30A_70deg,C2H4,,,10240.0,-78.46964164810547,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3477,488f4bc14b1fdb0e935909eab7dfa107,C2H4_CC1.30A_70deg,C2H4,,,20480.0,-78.47360893326172,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3478,488f4bc14b1fdb0e935909eab7dfa107,C2H4_CC1.30A_70deg,C2H4,,,40960.0,-78.477705918125,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3479,488f4bc14b1fdb0e935909eab7dfa107,C2H4_CC1.30A_70deg,C2H4,,,81920.0,-78.48092552261718,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3480,488f4bc14b1fdb0e935909eab7dfa107,C2H4_CC1.30A_70deg,C2H4,,,163840.0,-78.48284050064453,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3481,488f4bc14b1fdb0e935909eab7dfa107,C2H4_CC1.30A_70deg,C2H4,,,327680.0,-78.47978874283203,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3482,18097ae85beec490d7622cf897c84ee9,C2H4_CC1.30A_80deg,C2H4,,,1280.0,-78.41739437466796,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3483,18097ae85beec490d7622cf897c84ee9,C2H4_CC1.30A_80deg,C2H4,,,2560.0,-78.43671963101562,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3484,18097ae85beec490d7622cf897c84ee9,C2H4_CC1.30A_80deg,C2H4,,,5120.0,-78.44344112759765,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3485,18097ae85beec490d7622cf897c84ee9,C2H4_CC1.30A_80deg,C2H4,,,10240.0,-78.45194027310546,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3486,18097ae85beec490d7622cf897c84ee9,C2H4_CC1.30A_80deg,C2H4,,,20480.0,-78.45042965298828,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3487,18097ae85beec490d7622cf897c84ee9,C2H4_CC1.30A_80deg,C2H4,,,40960.0,-78.45771572476562,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3488,18097ae85beec490d7622cf897c84ee9,C2H4_CC1.30A_80deg,C2H4,,,81920.0,-78.45812771207031,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3489,18097ae85beec490d7622cf897c84ee9,C2H4_CC1.30A_80deg,C2H4,,,163840.0,-78.45824215298828,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3490,18097ae85beec490d7622cf897c84ee9,C2H4_CC1.30A_80deg,C2H4,,,327680.0,-78.46102688199218,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3491,fa8c21dfffb579a9f5d81cbddbaf2aba,C2H4_CC1.30A_90deg,C2H4,,,1280.0,-78.40203331113281,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3492,fa8c21dfffb579a9f5d81cbddbaf2aba,C2H4_CC1.30A_90deg,C2H4,,,2560.0,-78.4231972515625,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3493,fa8c21dfffb579a9f5d81cbddbaf2aba,C2H4_CC1.30A_90deg,C2H4,,,5120.0,-78.43190239072266,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3494,fa8c21dfffb579a9f5d81cbddbaf2aba,C2H4_CC1.30A_90deg,C2H4,,,10240.0,-78.43786094785156,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3495,fa8c21dfffb579a9f5d81cbddbaf2aba,C2H4_CC1.30A_90deg,C2H4,,,20480.0,-78.44232414365234,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3496,fa8c21dfffb579a9f5d81cbddbaf2aba,C2H4_CC1.30A_90deg,C2H4,,,40960.0,-78.44668815732422,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3497,fa8c21dfffb579a9f5d81cbddbaf2aba,C2H4_CC1.30A_90deg,C2H4,,,81920.0,-78.44757316708984,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3498,fa8c21dfffb579a9f5d81cbddbaf2aba,C2H4_CC1.30A_90deg,C2H4,,,163840.0,-78.44662712216797,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3499,fa8c21dfffb579a9f5d81cbddbaf2aba,C2H4_CC1.30A_90deg,C2H4,,,327680.0,-78.45191429257812,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3500,ea2433e4ae16ce0d47efe7de81c3d4fe,C2H4_CC1.38A_0deg,C2H4,,,1280.0,-78.52400733828125,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3501,ea2433e4ae16ce0d47efe7de81c3d4fe,C2H4_CC1.38A_0deg,C2H4,,,2560.0,-78.54587318300781,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3502,ea2433e4ae16ce0d47efe7de81c3d4fe,C2H4_CC1.38A_0deg,C2H4,,,5120.0,-78.54797889589844,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3503,ea2433e4ae16ce0d47efe7de81c3d4fe,C2H4_CC1.38A_0deg,C2H4,,,10240.0,-78.55760719179688,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3504,ea2433e4ae16ce0d47efe7de81c3d4fe,C2H4_CC1.38A_0deg,C2H4,,,20480.0,-78.56397010683594,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3505,ea2433e4ae16ce0d47efe7de81c3d4fe,C2H4_CC1.38A_0deg,C2H4,,,40960.0,-78.56686927675781,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3506,ea2433e4ae16ce0d47efe7de81c3d4fe,C2H4_CC1.38A_0deg,C2H4,,,81920.0,-78.57050849794922,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3507,ea2433e4ae16ce0d47efe7de81c3d4fe,C2H4_CC1.38A_0deg,C2H4,,,163840.0,-78.57190467714844,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3508,ea2433e4ae16ce0d47efe7de81c3d4fe,C2H4_CC1.38A_0deg,C2H4,,,327680.0,-78.5674262225586,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3509,4e675543969704f3d8db34129e98bc9c,C2H4_CC1.38A_10deg,C2H4,,,1280.0,-78.51781680697266,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3510,4e675543969704f3d8db34129e98bc9c,C2H4_CC1.38A_10deg,C2H4,,,2560.0,-78.54678561800782,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3511,4e675543969704f3d8db34129e98bc9c,C2H4_CC1.38A_10deg,C2H4,,,5120.0,-78.54898288363282,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3512,4e675543969704f3d8db34129e98bc9c,C2H4_CC1.38A_10deg,C2H4,,,10240.0,-78.55887820833985,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3513,4e675543969704f3d8db34129e98bc9c,C2H4_CC1.38A_10deg,C2H4,,,20480.0,-78.56151797884766,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3514,4e675543969704f3d8db34129e98bc9c,C2H4_CC1.38A_10deg,C2H4,,,40960.0,-78.56485965365235,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3515,4e675543969704f3d8db34129e98bc9c,C2H4_CC1.38A_10deg,C2H4,,,81920.0,-78.56878879183594,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3516,4e675543969704f3d8db34129e98bc9c,C2H4_CC1.38A_10deg,C2H4,,,163840.0,-78.5712683450586,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3517,4e675543969704f3d8db34129e98bc9c,C2H4_CC1.38A_10deg,C2H4,,,327680.0,-78.57216098421875,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3518,c0b27949941497134d7610d509959862,C2H4_CC1.38A_20deg,C2H4,,,1280.0,-78.52233985824219,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3519,c0b27949941497134d7610d509959862,C2H4_CC1.38A_20deg,C2H4,,,2560.0,-78.53581336898438,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3520,c0b27949941497134d7610d509959862,C2H4_CC1.38A_20deg,C2H4,,,5120.0,-78.54515937728516,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3521,c0b27949941497134d7610d509959862,C2H4_CC1.38A_20deg,C2H4,,,10240.0,-78.550614394375,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3522,c0b27949941497134d7610d509959862,C2H4_CC1.38A_20deg,C2H4,,,20480.0,-78.5550318138086,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3523,c0b27949941497134d7610d509959862,C2H4_CC1.38A_20deg,C2H4,,,40960.0,-78.55758766097657,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3524,c0b27949941497134d7610d509959862,C2H4_CC1.38A_20deg,C2H4,,,81920.0,-78.56247047347657,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3525,c0b27949941497134d7610d509959862,C2H4_CC1.38A_20deg,C2H4,,,163840.0,-78.56375984115235,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3526,c0b27949941497134d7610d509959862,C2H4_CC1.38A_20deg,C2H4,,,327680.0,-78.56397346419922,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3527,47e257a2330f298dfd055c77f550bd65,C2H4_CC1.38A_30deg,C2H4,,,1280.0,-78.50805250052734,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3528,47e257a2330f298dfd055c77f550bd65,C2H4_CC1.38A_30deg,C2H4,,,2560.0,-78.52646222953125,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3529,47e257a2330f298dfd055c77f550bd65,C2H4_CC1.38A_30deg,C2H4,,,5120.0,-78.5357777202539,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3530,47e257a2330f298dfd055c77f550bd65,C2H4_CC1.38A_30deg,C2H4,,,10240.0,-78.54326215628906,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3531,47e257a2330f298dfd055c77f550bd65,C2H4_CC1.38A_30deg,C2H4,,,20480.0,-78.54763379935547,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3532,47e257a2330f298dfd055c77f550bd65,C2H4_CC1.38A_30deg,C2H4,,,40960.0,-78.553256663125,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3533,47e257a2330f298dfd055c77f550bd65,C2H4_CC1.38A_30deg,C2H4,,,81920.0,-78.55082288626953,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3534,47e257a2330f298dfd055c77f550bd65,C2H4_CC1.38A_30deg,C2H4,,,163840.0,-78.55306592826172,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3535,47e257a2330f298dfd055c77f550bd65,C2H4_CC1.38A_30deg,C2H4,,,327680.0,-78.55707136039062,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3536,c72eeb5e47b3563cdebd8204fd3edf0d,C2H4_CC1.38A_40deg,C2H4,,,1280.0,-78.48592834109375,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3537,c72eeb5e47b3563cdebd8204fd3edf0d,C2H4_CC1.38A_40deg,C2H4,,,2560.0,-78.51459197634766,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3538,c72eeb5e47b3563cdebd8204fd3edf0d,C2H4_CC1.38A_40deg,C2H4,,,5120.0,-78.52344207400391,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3539,c72eeb5e47b3563cdebd8204fd3edf0d,C2H4_CC1.38A_40deg,C2H4,,,10240.0,-78.52856139773438,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3540,c72eeb5e47b3563cdebd8204fd3edf0d,C2H4_CC1.38A_40deg,C2H4,,,20480.0,-78.53500823611328,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3541,c72eeb5e47b3563cdebd8204fd3edf0d,C2H4_CC1.38A_40deg,C2H4,,,40960.0,-78.53802947634766,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3542,c72eeb5e47b3563cdebd8204fd3edf0d,C2H4_CC1.38A_40deg,C2H4,,,81920.0,-78.5386245691211,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3543,c72eeb5e47b3563cdebd8204fd3edf0d,C2H4_CC1.38A_40deg,C2H4,,,163840.0,-78.54224090212891,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3544,c72eeb5e47b3563cdebd8204fd3edf0d,C2H4_CC1.38A_40deg,C2H4,,,327680.0,-78.54267577761719,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3545,7fd93195486569c04ee65f4f184f0080,C2H4_CC1.38A_50deg,C2H4,,,1280.0,-78.47937302650391,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3546,7fd93195486569c04ee65f4f184f0080,C2H4_CC1.38A_50deg,C2H4,,,2560.0,-78.49811844886719,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3547,7fd93195486569c04ee65f4f184f0080,C2H4_CC1.38A_50deg,C2H4,,,5120.0,-78.51126389564453,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3548,7fd93195486569c04ee65f4f184f0080,C2H4_CC1.38A_50deg,C2H4,,,10240.0,-78.51461319984375,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3549,7fd93195486569c04ee65f4f184f0080,C2H4_CC1.38A_50deg,C2H4,,,20480.0,-78.51585679115234,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3550,7fd93195486569c04ee65f4f184f0080,C2H4_CC1.38A_50deg,C2H4,,,40960.0,-78.52222733558594,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3551,7fd93195486569c04ee65f4f184f0080,C2H4_CC1.38A_50deg,C2H4,,,81920.0,-78.5276365763086,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3552,7fd93195486569c04ee65f4f184f0080,C2H4_CC1.38A_50deg,C2H4,,,163840.0,-78.52510361732422,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3553,7fd93195486569c04ee65f4f184f0080,C2H4_CC1.38A_50deg,C2H4,,,327680.0,-78.52774338783203,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3554,e6601d2a42568498980443310fa4bb7f,C2H4_CC1.38A_60deg,C2H4,,,1280.0,-78.46680122833985,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
3555,e6601d2a42568498980443310fa4bb7f,C2H4_CC1.38A_60deg,C2H4,,,2560.0,-78.48096901398438,,,Scherbela_etal_2022_reuse,Scherbela_etal_2022,reuse,,,,,,,,2048.0,,,
